session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
skdclskt,20,2vy9s3px,6,trader_bridge_app,SyncTradingSession,1777998500,1,0,1
skdclskt,21,87uw2jck,6,trader_bridge_app,SyncTradingSession,1777998500,1,0,1
skdclskt,22,3ftocepp,6,trader_bridge_app,SyncTradingSession,1777998500,1,0,1
skdclskt,23,xz3dh0k4,6,trader_bridge_app,SyncTradingSession,1777998500,1,0,1
skdclskt,24,x7l4wbwx,6,trader_bridge_app,SyncTradingSession,1777998500,1,0,1
skdclskt,19,0qc91a5a,7,trader_bridge_app,ResumeTradingSession,1777998513,1,0,1
skdclskt,20,2vy9s3px,7,trader_bridge_app,ResumeTradingSession,1777998513,1,0,1
skdclskt,21,87uw2jck,7,trader_bridge_app,ResumeTradingSession,1777998513,1,0,1
skdclskt,22,3ftocepp,7,trader_bridge_app,ResumeTradingSession,1777998513,1,0,1
skdclskt,23,xz3dh0k4,7,trader_bridge_app,ResumeTradingSession,1777998513,1,0,1
skdclskt,24,x7l4wbwx,7,trader_bridge_app,ResumeTradingSession,1777998513,1,0,1
skdclskt,9,fa5fpl4w,4,intro,comprehensionQuestions,1777998531,1,0,0
skdclskt,13,tqeatlds,6,trader_bridge_app,SyncTradingSession,1777998544,1,0,1
skdclskt,14,nu7ykbgx,6,trader_bridge_app,SyncTradingSession,1777998544,1,0,1
skdclskt,15,su76nhj9,6,trader_bridge_app,SyncTradingSession,1777998544,1,0,1
skdclskt,16,c2m857p1,6,trader_bridge_app,SyncTradingSession,1777998544,1,0,1
skdclskt,17,r6xuxcar,6,trader_bridge_app,SyncTradingSession,1777998544,1,0,1
skdclskt,18,2y2lzizt,6,trader_bridge_app,SyncTradingSession,1777998544,1,0,1
skdclskt,13,tqeatlds,7,trader_bridge_app,ResumeTradingSession,1777998555,1,0,1
skdclskt,14,nu7ykbgx,7,trader_bridge_app,ResumeTradingSession,1777998555,1,0,1
skdclskt,15,su76nhj9,7,trader_bridge_app,ResumeTradingSession,1777998555,1,0,1
skdclskt,16,c2m857p1,7,trader_bridge_app,ResumeTradingSession,1777998555,1,0,1
skdclskt,17,r6xuxcar,7,trader_bridge_app,ResumeTradingSession,1777998555,1,0,1
skdclskt,18,2y2lzizt,7,trader_bridge_app,ResumeTradingSession,1777998555,1,0,1
skdclskt,24,x7l4wbwx,9,trader_bridge_app,TradePage,1777998580,1,1,0
skdclskt,9,fa5fpl4w,5,intro,selfAssessment,1777998542,1,0,0
skdclskt,13,tqeatlds,5,intro,selfAssessment,1777998544,1,0,0
skdclskt,19,0qc91a5a,9,trader_bridge_app,TradePage,1777998592,1,1,0
skdclskt,22,3ftocepp,11,trader_bridge_app,DayBreak,1777998621,1,1,0
skdclskt,16,c2m857p1,9,trader_bridge_app,TradePage,1777998624,1,1,0
skdclskt,7,2tmxyq59,6,trader_bridge_app,SyncTradingSession,1777998630,1,0,1
skdclskt,8,klvgct3w,6,trader_bridge_app,SyncTradingSession,1777998630,1,0,1
skdclskt,9,fa5fpl4w,6,trader_bridge_app,SyncTradingSession,1777998630,1,0,1
