trading_session_uuid,is_simulated,market_number,trading_day,event_seq,event_ts,record_kind,event_type,side,aggressor_side,order_id,trader_uuid,price,size,size_delta,size_resting_after,queue_position,queue_size,status_after,match_id,contra_order_id,bid_order_id,ask_order_id,bid_trader_uuid,ask_trader_uuid,source_created_ts
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,201,2026-04-07T16:59:33.653068+00:00,order,fill,ask,,34eb1252-9c59-470e-abe8-1829fb2a2ddd,5ce597fa-5f3d-45d1-9de6-95be128b374b,25.0,1.0,-1.0,0.0,,,executed,e466d22f-9064-4534-87a5-1afeb56bc3a0,50d9f6d9-2cde-41d1-b6d2-ebeb7b9d47fb,,,,,1775581173.673489
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,202,2026-04-07T16:59:33.678995+00:00,order,fill,bid,,50d9f6d9-2cde-41d1-b6d2-ebeb7b9d47fb,e467cb8d-10d2-48db-935f-2418d69da971,25.0,1.0,-1.0,0.0,,,executed,e466d22f-9064-4534-87a5-1afeb56bc3a0,34eb1252-9c59-470e-abe8-1829fb2a2ddd,,,,,1775581173.699274
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,203,2026-04-07T16:59:37.225648+00:00,order,add,bid,,03e79ebf-53f7-432d-bf6f-6ee5c5c6eab1,e467cb8d-10d2-48db-935f-2418d69da971,22.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581177.246279
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,204,2026-04-07T16:59:42.453227+00:00,order,add,ask,,357213ae-70cc-4256-a480-c792003d203d,e467cb8d-10d2-48db-935f-2418d69da971,24.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581182.472953
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,205,2026-04-07T16:59:46.313256+00:00,trade,trade,bid,B,,,24.0,1.0,,,,,,f4a0cccf-9d30-4fe8-84a2-5640b24c3446,,9a8a0b55-c7c0-49e9-b9c5-fc23186e5312,357213ae-70cc-4256-a480-c792003d203d,5ce597fa-5f3d-45d1-9de6-95be128b374b,e467cb8d-10d2-48db-935f-2418d69da971,1775581186.333141
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,206,2026-04-07T16:59:46.337309+00:00,order,fill,ask,,357213ae-70cc-4256-a480-c792003d203d,e467cb8d-10d2-48db-935f-2418d69da971,24.0,1.0,-1.0,0.0,,,executed,f4a0cccf-9d30-4fe8-84a2-5640b24c3446,9a8a0b55-c7c0-49e9-b9c5-fc23186e5312,,,,,1775581186.356506
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,207,2026-04-07T16:59:46.360451+00:00,order,fill,bid,,9a8a0b55-c7c0-49e9-b9c5-fc23186e5312,5ce597fa-5f3d-45d1-9de6-95be128b374b,24.0,1.0,-1.0,0.0,,,executed,f4a0cccf-9d30-4fe8-84a2-5640b24c3446,357213ae-70cc-4256-a480-c792003d203d,,,,,1775581186.37811
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,208,2026-04-07T16:59:51.408032+00:00,order,cancel,bid,,03e79ebf-53f7-432d-bf6f-6ee5c5c6eab1,e467cb8d-10d2-48db-935f-2418d69da971,22.0,1.0,-1.0,0.0,,,cancelled,,,,,,,1775581191.426156
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,209,2026-04-07T16:59:52.990665+00:00,order,add,ask,,aaa106a7-61fd-4749-a06d-544b6873ec3b,e467cb8d-10d2-48db-935f-2418d69da971,22.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581193.009273
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,210,2026-04-07T16:59:54.001003+00:00,order,add,ask,,fd6080f7-80d2-454b-9e40-4e90bb9a524a,e467cb8d-10d2-48db-935f-2418d69da971,22.0,1.0,1.0,1.0,2,2.0,active,,,,,,,1775581194.019834
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,211,2026-04-07T16:59:56.820660+00:00,trade,trade,bid,B,,,22.0,1.0,,,,,,b9e6441a-cc11-462c-88d8-7d5bda1bc510,,a2187746-eb5b-4b39-9739-ab8b15129e5e,aaa106a7-61fd-4749-a06d-544b6873ec3b,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,e467cb8d-10d2-48db-935f-2418d69da971,1775581196.843515
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,212,2026-04-07T16:59:56.847797+00:00,order,fill,ask,,aaa106a7-61fd-4749-a06d-544b6873ec3b,e467cb8d-10d2-48db-935f-2418d69da971,22.0,1.0,-1.0,0.0,,,executed,b9e6441a-cc11-462c-88d8-7d5bda1bc510,a2187746-eb5b-4b39-9739-ab8b15129e5e,,,,,1775581196.865776
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,213,2026-04-07T16:59:56.869823+00:00,order,fill,bid,,a2187746-eb5b-4b39-9739-ab8b15129e5e,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,22.0,1.0,-1.0,0.0,,,executed,b9e6441a-cc11-462c-88d8-7d5bda1bc510,aaa106a7-61fd-4749-a06d-544b6873ec3b,,,,,1775581196.889006
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,214,2026-04-07T17:00:00.778299+00:00,trade,trade,bid,B,,,22.0,1.0,,,,,,6d4c6ba8-e643-449d-9188-7140ba6c9fc3,,4ab0752e-9637-48bf-a249-19de0ce44048,fd6080f7-80d2-454b-9e40-4e90bb9a524a,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,e467cb8d-10d2-48db-935f-2418d69da971,1775581200.823053
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,215,2026-04-07T17:00:00.833453+00:00,order,fill,ask,,fd6080f7-80d2-454b-9e40-4e90bb9a524a,e467cb8d-10d2-48db-935f-2418d69da971,22.0,1.0,-1.0,0.0,,,executed,6d4c6ba8-e643-449d-9188-7140ba6c9fc3,4ab0752e-9637-48bf-a249-19de0ce44048,,,,,1775581200.871475
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,216,2026-04-07T17:00:00.887011+00:00,order,fill,bid,,4ab0752e-9637-48bf-a249-19de0ce44048,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,27.0,1.0,-1.0,0.0,,,executed,6d4c6ba8-e643-449d-9188-7140ba6c9fc3,fd6080f7-80d2-454b-9e40-4e90bb9a524a,,,,,1775581200.920709
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,13,217,2026-04-07T17:00:10.059431+00:00,order,add,bid,,920bfa31-3e7f-476a-b6eb-d79377f78bf0,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,22.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581210.083168
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,218,2026-04-07T17:01:11.856562+00:00,order,add,ask,,f2a0ce87-2755-4857-b174-c2bbe2db2db9,53beb2da-e31f-4578-baa8-2d398cbc80d4,27.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581271.875653
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,219,2026-04-07T17:01:15.389082+00:00,trade,trade,bid,B,,,27.0,1.0,,,,,,b5c3b91d-c48b-4097-ac67-3e4c6561caef,,5630e70e-cddc-46dd-a1cd-b71566caebb4,f2a0ce87-2755-4857-b174-c2bbe2db2db9,3fe9607c-4723-4d14-a5b2-7580b114fb2f,53beb2da-e31f-4578-baa8-2d398cbc80d4,1775581275.407763
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,220,2026-04-07T17:01:15.411703+00:00,order,fill,ask,,f2a0ce87-2755-4857-b174-c2bbe2db2db9,53beb2da-e31f-4578-baa8-2d398cbc80d4,27.0,1.0,-1.0,0.0,,,executed,b5c3b91d-c48b-4097-ac67-3e4c6561caef,5630e70e-cddc-46dd-a1cd-b71566caebb4,,,,,1775581275.429783
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,221,2026-04-07T17:01:15.435068+00:00,order,fill,bid,,5630e70e-cddc-46dd-a1cd-b71566caebb4,3fe9607c-4723-4d14-a5b2-7580b114fb2f,27.0,1.0,-1.0,0.0,,,executed,b5c3b91d-c48b-4097-ac67-3e4c6561caef,f2a0ce87-2755-4857-b174-c2bbe2db2db9,,,,,1775581275.453615
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,222,2026-04-07T17:01:22.013863+00:00,order,add,ask,,f34df990-9f64-44d8-81cc-cfb641db4516,53beb2da-e31f-4578-baa8-2d398cbc80d4,29.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581282.032563
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,223,2026-04-07T17:01:25.346012+00:00,trade,trade,bid,B,,,29.0,1.0,,,,,,5da71bc5-d26e-461a-a221-7bedca4fa43c,,f026fb2e-90d3-4213-be66-5b8068cb1b2b,f34df990-9f64-44d8-81cc-cfb641db4516,5ce597fa-5f3d-45d1-9de6-95be128b374b,53beb2da-e31f-4578-baa8-2d398cbc80d4,1775581285.365215
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,224,2026-04-07T17:01:25.369390+00:00,order,fill,ask,,f34df990-9f64-44d8-81cc-cfb641db4516,53beb2da-e31f-4578-baa8-2d398cbc80d4,29.0,1.0,-1.0,0.0,,,executed,5da71bc5-d26e-461a-a221-7bedca4fa43c,f026fb2e-90d3-4213-be66-5b8068cb1b2b,,,,,1775581285.388533
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,225,2026-04-07T17:01:25.392950+00:00,order,fill,bid,,f026fb2e-90d3-4213-be66-5b8068cb1b2b,5ce597fa-5f3d-45d1-9de6-95be128b374b,29.0,1.0,-1.0,0.0,,,executed,5da71bc5-d26e-461a-a221-7bedca4fa43c,f34df990-9f64-44d8-81cc-cfb641db4516,,,,,1775581285.41136
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,226,2026-04-07T17:01:30.159719+00:00,trade,trade,ask,S,,,22.0,1.0,,,,,,5f07214e-b126-43a0-bcbf-f4932593c8b3,,920bfa31-3e7f-476a-b6eb-d79377f78bf0,bf6325a4-fb9c-42d0-a5c8-2683629f42e4,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,e467cb8d-10d2-48db-935f-2418d69da971,1775581290.184753
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,227,2026-04-07T17:01:30.189482+00:00,order,fill,ask,,bf6325a4-fb9c-42d0-a5c8-2683629f42e4,e467cb8d-10d2-48db-935f-2418d69da971,22.0,1.0,-1.0,0.0,,,executed,5f07214e-b126-43a0-bcbf-f4932593c8b3,920bfa31-3e7f-476a-b6eb-d79377f78bf0,,,,,1775581290.20832
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,228,2026-04-07T17:01:30.212235+00:00,order,fill,bid,,920bfa31-3e7f-476a-b6eb-d79377f78bf0,9697f7a1-e2e7-4427-8b7e-fb165a1ab72c,22.0,1.0,-1.0,0.0,,,executed,5f07214e-b126-43a0-bcbf-f4932593c8b3,bf6325a4-fb9c-42d0-a5c8-2683629f42e4,,,,,1775581290.229874
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,229,2026-04-07T17:01:33.923449+00:00,order,add,ask,,bfd287e4-f5e7-46ce-8022-37fdaccc20d7,e467cb8d-10d2-48db-935f-2418d69da971,234.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581293.944752
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,230,2026-04-07T17:01:36.248244+00:00,order,cancel,ask,,bfd287e4-f5e7-46ce-8022-37fdaccc20d7,e467cb8d-10d2-48db-935f-2418d69da971,234.0,1.0,-1.0,0.0,,,cancelled,,,,,,,1775581296.267272
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,231,2026-04-07T17:01:38.331707+00:00,order,add,ask,,73f79d8a-1751-4246-b706-3204ceca56c9,e467cb8d-10d2-48db-935f-2418d69da971,23.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581298.35081
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,14,232,2026-04-07T17:01:43.311511+00:00,order,add,bid,,8e308756-3d63-42c9-8f95-54d85a5c2f20,e467cb8d-10d2-48db-935f-2418d69da971,21.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581303.33113
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,233,2026-04-07T17:02:20.918602+00:00,trade,trade,bid,B,,,23.0,1.0,,,,,,4050abae-ae4d-4a7d-88c0-061d25bbcd34,,4a0267b8-7e52-4d3b-a2fe-ff74e1ed351b,73f79d8a-1751-4246-b706-3204ceca56c9,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,e467cb8d-10d2-48db-935f-2418d69da971,1775581340.94033
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,234,2026-04-07T17:02:20.945765+00:00,order,fill,ask,,73f79d8a-1751-4246-b706-3204ceca56c9,e467cb8d-10d2-48db-935f-2418d69da971,23.0,1.0,-1.0,0.0,,,executed,4050abae-ae4d-4a7d-88c0-061d25bbcd34,4a0267b8-7e52-4d3b-a2fe-ff74e1ed351b,,,,,1775581340.966348
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,235,2026-04-07T17:02:20.970449+00:00,order,fill,bid,,4a0267b8-7e52-4d3b-a2fe-ff74e1ed351b,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,23.0,1.0,-1.0,0.0,,,executed,4050abae-ae4d-4a7d-88c0-061d25bbcd34,73f79d8a-1751-4246-b706-3204ceca56c9,,,,,1775581340.988402
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,236,2026-04-07T17:02:29.100509+00:00,trade,trade,ask,S,,,21.0,1.0,,,,,,35fc308e-b1ee-408b-a07b-69aa99fff7b6,,8e308756-3d63-42c9-8f95-54d85a5c2f20,3c120c5c-f789-4506-a814-1f879395ed39,e467cb8d-10d2-48db-935f-2418d69da971,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,1775581349.11927
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,237,2026-04-07T17:02:29.123025+00:00,order,fill,ask,,3c120c5c-f789-4506-a814-1f879395ed39,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,8.0,1.0,-1.0,0.0,,,executed,35fc308e-b1ee-408b-a07b-69aa99fff7b6,8e308756-3d63-42c9-8f95-54d85a5c2f20,,,,,1775581349.142304
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,238,2026-04-07T17:02:29.146260+00:00,order,fill,bid,,8e308756-3d63-42c9-8f95-54d85a5c2f20,e467cb8d-10d2-48db-935f-2418d69da971,21.0,1.0,-1.0,0.0,,,executed,35fc308e-b1ee-408b-a07b-69aa99fff7b6,3c120c5c-f789-4506-a814-1f879395ed39,,,,,1775581349.167567
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,239,2026-04-07T17:02:33.295440+00:00,order,add,ask,,ce0106a8-98e4-49e7-a24f-a91279f62462,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,8.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581353.315606
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,240,2026-04-07T17:02:35.949621+00:00,order,add,bid,,5ed9aa12-7b80-486d-8bbc-fa047756a92d,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,6.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775581355.968992
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,241,2026-04-07T17:02:39.057236+00:00,trade,trade,bid,B,,,8.0,1.0,,,,,,7a637ab5-cf33-42c8-817a-e014e056dc12,,53d45bf7-2e94-4dac-9a35-b281bfc47f2b,ce0106a8-98e4-49e7-a24f-a91279f62462,6e0cda1c-f51b-4272-8648-67e646ea1f31,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,1775581359.077493
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,242,2026-04-07T17:02:39.081723+00:00,order,fill,ask,,ce0106a8-98e4-49e7-a24f-a91279f62462,8fc4cd9a-1fbb-43de-85ce-82cb99d02a2a,8.0,1.0,-1.0,0.0,,,executed,7a637ab5-cf33-42c8-817a-e014e056dc12,53d45bf7-2e94-4dac-9a35-b281bfc47f2b,,,,,1775581359.100452
03af9f8b-508e-452c-9c35-0eeba0e3b3cc,0,2,15,243,2026-04-07T17:02:39.109967+00:00,order,fill,bid,,53d45bf7-2e94-4dac-9a35-b281bfc47f2b,6e0cda1c-f51b-4272-8648-67e646ea1f31,8.0,1.0,-1.0,0.0,,,executed,7a637ab5-cf33-42c8-817a-e014e056dc12,ce0106a8-98e4-49e7-a24f-a91279f62462,,,,,1775581359.128336
