session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ffe5xhmq,4,snooaw5j,289,trader_bridge_app,PauseTradingSession,1778605727,32,0,1
ffe5xhmq,5,twrkr7hz,289,trader_bridge_app,PauseTradingSession,1778605727,32,0,1
ffe5xhmq,6,hk3teh8u,289,trader_bridge_app,PauseTradingSession,1778605727,32,0,1
ffe5xhmq,1,viseix7p,289,trader_bridge_app,PauseTradingSession,1778605727,32,0,1
ffe5xhmq,2,qhz5zte3,289,trader_bridge_app,PauseTradingSession,1778605727,32,0,1
ffe5xhmq,3,kmcc2p31,289,trader_bridge_app,PauseTradingSession,1778605727,32,0,1
ffe5xhmq,3,kmcc2p31,291,trader_bridge_app,DayBreak,1778605731,32,0,0
ffe5xhmq,4,snooaw5j,291,trader_bridge_app,DayBreak,1778605733,32,0,0
ffe5xhmq,2,qhz5zte3,291,trader_bridge_app,DayBreak,1778605734,32,0,0
ffe5xhmq,6,hk3teh8u,291,trader_bridge_app,DayBreak,1778605735,32,0,0
ffe5xhmq,1,viseix7p,291,trader_bridge_app,DayBreak,1778605736,32,0,0
ffe5xhmq,7,6kvq85km,288,trader_bridge_app,TradePage,1778605742,32,0,0
ffe5xhmq,11,quvmw080,288,trader_bridge_app,TradePage,1778605742,32,0,0
ffe5xhmq,8,7dpcven3,288,trader_bridge_app,TradePage,1778605742,32,0,0
ffe5xhmq,12,zmzx9bpp,288,trader_bridge_app,TradePage,1778605742,32,0,0
ffe5xhmq,9,2mz5up3e,288,trader_bridge_app,TradePage,1778605742,32,0,0
ffe5xhmq,10,keffe6of,288,trader_bridge_app,TradePage,1778605742,32,0,0
ffe5xhmq,7,6kvq85km,289,trader_bridge_app,PauseTradingSession,1778605743,32,0,1
ffe5xhmq,8,7dpcven3,289,trader_bridge_app,PauseTradingSession,1778605743,32,0,1
ffe5xhmq,9,2mz5up3e,289,trader_bridge_app,PauseTradingSession,1778605743,32,0,1
ffe5xhmq,10,keffe6of,289,trader_bridge_app,PauseTradingSession,1778605743,32,0,1
ffe5xhmq,11,quvmw080,289,trader_bridge_app,PauseTradingSession,1778605743,32,0,1
ffe5xhmq,12,zmzx9bpp,289,trader_bridge_app,PauseTradingSession,1778605743,32,0,1
ffe5xhmq,8,7dpcven3,291,trader_bridge_app,DayBreak,1778605745,32,0,0
ffe5xhmq,10,keffe6of,291,trader_bridge_app,DayBreak,1778605745,32,0,0
ffe5xhmq,12,zmzx9bpp,291,trader_bridge_app,DayBreak,1778605747,32,0,0
ffe5xhmq,11,quvmw080,291,trader_bridge_app,DayBreak,1778605747,32,0,0
ffe5xhmq,5,twrkr7hz,291,trader_bridge_app,DayBreak,1778605748,32,1,0
ffe5xhmq,2,qhz5zte3,295,trader_bridge_app,ResumeTradingSession,1778605748,33,0,1
ffe5xhmq,3,kmcc2p31,295,trader_bridge_app,ResumeTradingSession,1778605748,33,0,1
ffe5xhmq,4,snooaw5j,295,trader_bridge_app,ResumeTradingSession,1778605748,33,0,1
ffe5xhmq,5,twrkr7hz,295,trader_bridge_app,ResumeTradingSession,1778605748,33,0,1
ffe5xhmq,1,viseix7p,295,trader_bridge_app,ResumeTradingSession,1778605748,33,0,1
ffe5xhmq,6,hk3teh8u,295,trader_bridge_app,ResumeTradingSession,1778605748,33,0,1
ffe5xhmq,9,2mz5up3e,291,trader_bridge_app,DayBreak,1778605750,32,0,0
ffe5xhmq,7,6kvq85km,291,trader_bridge_app,DayBreak,1778605752,32,0,0
ffe5xhmq,7,6kvq85km,295,trader_bridge_app,ResumeTradingSession,1778605752,33,0,1
ffe5xhmq,8,7dpcven3,295,trader_bridge_app,ResumeTradingSession,1778605752,33,0,1
ffe5xhmq,9,2mz5up3e,295,trader_bridge_app,ResumeTradingSession,1778605752,33,0,1
ffe5xhmq,10,keffe6of,295,trader_bridge_app,ResumeTradingSession,1778605752,33,0,1
ffe5xhmq,11,quvmw080,295,trader_bridge_app,ResumeTradingSession,1778605752,33,0,1
ffe5xhmq,12,zmzx9bpp,295,trader_bridge_app,ResumeTradingSession,1778605752,33,0,1
ffe5xhmq,2,qhz5zte3,297,trader_bridge_app,TradePage,1778605809,33,0,0
ffe5xhmq,5,twrkr7hz,297,trader_bridge_app,TradePage,1778605809,33,0,0
ffe5xhmq,1,viseix7p,297,trader_bridge_app,TradePage,1778605809,33,0,0
ffe5xhmq,3,kmcc2p31,297,trader_bridge_app,TradePage,1778605809,33,0,0
ffe5xhmq,4,snooaw5j,297,trader_bridge_app,TradePage,1778605809,33,0,0
ffe5xhmq,7,6kvq85km,297,trader_bridge_app,TradePage,1778605813,33,0,0
ffe5xhmq,12,zmzx9bpp,297,trader_bridge_app,TradePage,1778605813,33,0,0
