trading_session_uuid,trader_uuid,trader_type,event_name,element_type,element_id,element_label,client_ts,server_received_ts,payload_json,created_ts
4286e05a-5722-4599-9226-096c510f419c,accaf72e-eb7f-4981-b18e-b198f879326d,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:16.349Z,2026-08-26T16:26:16.407828+00:00,"{""client_ts"": ""2026-08-26T16:26:16.349Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""accaf72e-eb7f-4981-b18e-b198f879326d""}",1787761576.416114
4286e05a-5722-4599-9226-096c510f419c,73767ff0-c4eb-45d4-bfd1-7eca7524753b,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:16.350Z,2026-08-26T16:26:16.420510+00:00,"{""client_ts"": ""2026-08-26T16:26:16.350Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""73767ff0-c4eb-45d4-bfd1-7eca7524753b""}",1787761576.4282
4286e05a-5722-4599-9226-096c510f419c,0598cf86-cf54-43d4-bfb4-c61c0f946fe5,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:16.353Z,2026-08-26T16:26:16.431898+00:00,"{""client_ts"": ""2026-08-26T16:26:16.353Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""0598cf86-cf54-43d4-bfb4-c61c0f946fe5""}",1787761576.439502
4286e05a-5722-4599-9226-096c510f419c,58315eca-6c1b-4fb0-85c6-09afd0baa1ad,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:16.350Z,2026-08-26T16:26:16.443011+00:00,"{""client_ts"": ""2026-08-26T16:26:16.350Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""58315eca-6c1b-4fb0-85c6-09afd0baa1ad""}",1787761576.450136
726a00be-8059-48c7-903b-975c7adfccb7,9e6ea900-19fd-4017-9e86-e96fd2e637d3,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:17.637Z,2026-08-26T16:26:17.695255+00:00,"{""client_ts"": ""2026-08-26T16:26:17.637Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""9e6ea900-19fd-4017-9e86-e96fd2e637d3""}",1787761577.704748
726a00be-8059-48c7-903b-975c7adfccb7,76d88ecc-b4df-4f11-94ec-38c989704bc9,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:17.630Z,2026-08-26T16:26:17.709937+00:00,"{""client_ts"": ""2026-08-26T16:26:17.630Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""76d88ecc-b4df-4f11-94ec-38c989704bc9""}",1787761577.717983
726a00be-8059-48c7-903b-975c7adfccb7,3e8ab49b-5ceb-4a7d-aae8-7978cb5154ac,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:17.652Z,2026-08-26T16:26:17.722179+00:00,"{""client_ts"": ""2026-08-26T16:26:17.652Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""3e8ab49b-5ceb-4a7d-aae8-7978cb5154ac""}",1787761577.735394
726a00be-8059-48c7-903b-975c7adfccb7,9e3c7e0a-49b7-49f1-beea-90effe021eef,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:17.639Z,2026-08-26T16:26:17.739920+00:00,"{""client_ts"": ""2026-08-26T16:26:17.639Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""9e3c7e0a-49b7-49f1-beea-90effe021eef""}",1787761577.749588
726a00be-8059-48c7-903b-975c7adfccb7,ad92abd6-eee0-4ce7-9755-3874924d9408,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:17.639Z,2026-08-26T16:26:17.753663+00:00,"{""client_ts"": ""2026-08-26T16:26:17.639Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""ad92abd6-eee0-4ce7-9755-3874924d9408""}",1787761577.762749
726a00be-8059-48c7-903b-975c7adfccb7,21728adc-060d-4620-9c21-4d4d7868785c,HUMAN,shown,trend_alert,up-streak,up-streak,2026-08-26T16:26:17.644Z,2026-08-26T16:26:17.767218+00:00,"{""client_ts"": ""2026-08-26T16:26:17.644Z"", ""element_id"": ""up-streak"", ""element_label"": ""up-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went up 3 times in the last 5 ticks!"", ""trader_id"": ""21728adc-060d-4620-9c21-4d4d7868785c""}",1787761577.77488
